amenity,addr:county,addr:district,operator:type,fees,photo,source,operational_status,drinking_water,water:system,pump,name,latitude,longitude,install_year
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F338c14be-d083-4f6d-b315-d1c252fc8e4d%2F1653308433068.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.899945,32.262183,9/10/1997
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F5d0aa868-895b-45ce-9b09-1ed6cd74463e%2F1652872108105.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7921617,32.3481275,
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fbb663f68-bcf4-4e49-9b90-a930bf847b7e%2F1653305331259.jpg,youthmappers_gulu,non_functional,yes,groundwater,yes,water_truck_tank,2.8680019,32.2804399,
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F1518a1ad-603e-45fc-88de-80fa989ec492%2F1652875541676.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8050435,32.3408539,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F813b3c00-5912-4ed4-b991-8ad1381da3c6%2F1653742887757.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8987577,32.2267593,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fb9a51089-6dfa-4d55-881d-82574971146a%2F1652963621232.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,water_truck_tank,2.7994058,32.3514769,8/6/2020
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Ffc34b998-9501-472a-8d22-68634d5abd61%2F1652866376197.jpg,youthmappers_gulu,non_functional,yes,surfacewater,yes,rainwater_harvest_tank,2.810665,32.3262017,5/10/2010
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fa88ec8d2-c3ac-4bf7-93c0-359895545c25%2F1653403125647.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8535514,32.2173762,8/28/2020
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F1c788dbd-a09a-4b22-a192-8fe592a67f4b%2F1652964122825.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.8142736,32.410012,12/3/2018
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F11185784-0ebe-4a84-9f26-f003401a905c%2F1653139808327.jpg,youthmappers_gulu,functional_not_in_use,yes,groundwater,yes,tap,2.9137109,32.2999759,5/28/2018
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Ff8600e10-c0af-4e8a-8b09-ff2b9e518483%2F1652866102815.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7911172,32.3460787,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F39f2d2fc-2647-4e5f-922b-44cee2507aff%2F1652880285093.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.8353132,32.3255108,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F7b7d3da4-3ad3-454d-b6bb-8ac81d2aebe6%2F1653406562234.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.8802021,32.2183132,10/5/2015
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F1f5c6cc5-3503-43ba-9af3-979c389a3fc7%2F1652956455394.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7933204,32.3474654,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F99601d29-31fc-417f-af45-0c43dfa99291%2F1653033605426.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8461255,32.3195027,5/20/2021
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F384ff5ab-3754-4fbe-b99a-3ec44c99b07a%2F1652874398583.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7904796,32.3468844,
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F092d6bdf-1773-49db-a002-7535b3e27c0a%2F1653391494220.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,yes,tap,2.8110141,32.2395472,4/8/2022
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F33c5fdb8-8f64-48e0-a7a8-7fe09f271983%2F1652952293485.jpg,youthmappers_gulu,functional_not_in_use,yes,groundwater,yes,tap,2.821851,32.3392552,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Ffedfd739-c69e-4f31-aa5e-e99e994a7ef8%2F1653140323396.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.9332346,32.2955748,7/19/2008
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F8f35fb34-9102-4754-8373-9192d6be9264%2F1652871201177.jpg,youthmappers_gulu,functional_not_in_use,yes,surfacewater,no,water_truck_tank,2.8136252,32.3417996,9/10/2020
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Ffc8f3cbb-4a76-4413-b9a4-27c21ab31e64%2F1653303119546.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.923083,32.2529712,
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fe9a67d5f-2329-468a-925c-cee9c93bc010%2F1652874180082.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8238286,32.3156311,3/17/2021
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fbc819a16-877c-44e9-a7e8-b5cbb7bc608d%2F1653040263793.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8226833,32.3360347,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F4412eb56-f955-425a-b571-7eb70095c288%2F1652963904518.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.7988955,32.350899,10/1/2020
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fe3963508-cb4c-40e0-8dac-77044a9da7e7%2F1653136411477.jpg,youthmappers_gulu,functional_not_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.8154811,32.4167663,
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F6bb9aa95-4243-490b-9a58-b9585463b2f7%2F1652875272722.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8190723,32.3310982,5/18/2020
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F5cd2ad95-0f27-483f-b2bf-6372b4da7ca8%2F1652962294412.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7894692,32.3448997,5/19/2022
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F07741891-9111-4f5a-b04c-ae1742b7aac6%2F1653139307189.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8772341,32.2861017,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F4198fe56-e5bc-4e4d-8b19-c59fc0e07b3b%2F1652966551229.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.7990875,32.3479145,10/23/2018
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fc6baebf2-0797-49d7-8e76-8167ddd13a1c%2F1653143634757.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,no,rainwater_harvest_tank,2.905082,32.2955829,8/6/2020
water_point,aswa,gulu,community,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fc89f4fc0-9435-4029-abd2-5712e462852c%2F1652875226036.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.82212,32.3483483,3/18/2020
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fb0c8ef02-fe1b-4a80-a6ef-38b4eda4f367%2F1652875364726.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,water_truck_tank,2.8189923,32.3317568,1/16/2021
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F8cf2dcc8-3aca-4d22-8098-035ad0078f28%2F1652966874888.jpg,youthmappers_gulu,functional_not_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.7987046,32.3480566,8/8/2018
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F3e7a87da-77be-49fb-b3fa-e337875eca6e%2F1653133801687.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.7934549,32.4189453,12/8/2016
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fadfcaf73-f6a4-4222-a67f-afbdfed6c529%2F1652869465691.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7920044,32.3463905,
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F9b5125a9-0049-42a0-b015-94de4b0304c7%2F1653303130775.jpg,youthmappers_gulu,non_functional,yes,surfacewater,no,rainwater_harvest_tank,2.77164,32.239835,11/15/2016
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fd8503ccf-8372-40e0-98ec-ec5b7900a94c%2F1652878494422.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.809676,32.338997,1/7/2022
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fc495612e-6318-462f-bb54-9d443d9101e4%2F1653037515739.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,water_truck_tank,2.8225657,32.3397628,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F62e237a9-21b2-4780-8ae9-1895044b632f%2F1652958311320.jpg,youthmappers_gulu,non_functional,yes,groundwater,yes,tap,2.7923617,32.3668267,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F36e4bb6b-5006-4fb4-952d-bb09cc092037%2F1652866039410.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.813563,32.3437653,2/2/2012
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F048e75d9-a219-4f31-a5f1-c12d8a4864c8%2F1652874401862.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8238551,32.3174095,5/18/2017
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fac7af2da-aa3e-4474-ae7a-a41cbb8ea281%2F1652962573628.jpg,youthmappers_gulu,functional_in_use,yes,combined,no,rainwater_harvest_tank,2.8005359,32.3491439,6/5/2018
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fd7df8015-0dd5-458f-a8a4-2f6cbc126236%2F1653037352250.jpg,youthmappers_gulu,non_functional,yes,surfacewater,no,water_truck_tank,2.8228699,32.3398837,
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F97349f75-b121-41ec-9f50-179cf8b51787%2F1652863135415.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7898367,32.3475617,
water_point,aswa,gulu,community,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F02e39e1f-f5d9-4979-adbe-012be2b6a0b0%2F1653307555375.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.7871195,32.2407366,5/10/2017
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F3564c996-01cc-4c07-805b-1eddc7a31994%2F1653396134889.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8075237,32.2353357,
water_point,aswa,gulu,community,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F361e3f48-bd7a-41b4-a999-5d005f1ab36b%2F1652880881181.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.836105,32.3562485,8/11/2012
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Ff35462bd-1c54-44fe-a4d6-d9f7f3a71c8f%2F1653127987398.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.7982505,32.4149112,11/16/2014
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F9e31417d-c917-4a17-9567-4574b5192bb3%2F1653305083166.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.7694,32.245775,5/23/2007
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F935008a5-1713-4ff3-a83a-6ca006ed0d2d%2F1652869168222.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7919299,32.3464711,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fccdbcf74-67f7-4643-84eb-f0e7720bdfc1%2F1653390001468.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8166803,32.2396934,4/10/2019
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F938a34c7-b190-424b-9f86-329782d8562e%2F1652967010316.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.81105,32.3549417,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F5f0ac4c3-4936-4d5c-bcda-2c46d01b15b0%2F1652961533891.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,,2.802129,32.3484003,5/19/2022
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fc8d7f637-3e9c-4ae0-8bf5-23f9546c2d3e%2F1653136642259.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.928827,32.3007908,
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F3d186353-02a2-4e6e-8d91-edf8a16a3e5c%2F1652867169108.jpg,youthmappers_gulu,functional_not_in_use,yes,groundwater,yes,tap,2.7910674,32.3455069,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F73dad491-d02f-4eb0-8957-5c47d2796895%2F1652873782396.jpg,youthmappers_gulu,functional_not_in_use,yes,groundwater,yes,tap,2.8108315,32.3382511,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F731909e3-da88-4f58-a16e-1e427aa89d96%2F1653396150761.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,yes,rainwater_harvest_tank,2.80739,32.2351909,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fadd76514-b880-459c-becb-779968ab1e47%2F1653303512653.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.9210254,32.2492228,9/9/2011
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fc42ec669-0c0e-47a3-9ba2-50944e6fc860%2F1652874726395.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.790706,32.3468057,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Ff9a41791-ec99-48e1-9f62-d60b7ba822cf%2F1653313950333.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8790427,32.261554,
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fb6672f29-5b49-4b01-9f4c-f79f2393e65e%2F1652940869655.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.8148152,32.3365774,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F5c95523f-e482-4528-b33e-ba419abb1d40%2F1653743308194.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8991213,32.2279061,2/16/2010
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F898a4c83-1efe-44d3-b4b8-c67b05fcc533%2F1652963902068.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,water_truck_tank,2.798667,32.3509679,6/11/2021
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F8ae34a4c-6b7a-41bd-9fc7-0d69d714fa6b%2F1653136081099.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.9208353,32.2980837,7/18/2001
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F637f8fa1-735c-4968-a823-267f111f418b%2F1652868312778.jpg,youthmappers_gulu,functional_not_in_use,yes,groundwater,yes,tap,2.8132,32.323035,
